base_index,variant,source,mirrored,rival_side,winner,outcome,elapsed_ticks,elapsed_seconds,rival_inherited_original_physical_car,rival_closest_to_ball,ball_field_third,ball_height_band,rival_boost_advantage,touch_rival,touch_nexto,demo_rival,demo_nexto,possession_total_rival,possession_same_rival,possession_opponent_rival,goal_entry_valid,goal_entry_x,goal_entry_z
3307,1,nexto_deterministic,False,1,0,nexto,3927,32.725,Orange,False,middle,mid,0.0,38,120,0,0,38,36,2,False,297.68060302734375,93.14088439941406
3307,2,nexto_deterministic,True,0,1,nexto,1031,8.591666666666667,Orange,False,middle,mid,0.0,2,32,0,0,2,1,1,False,-7.651761054992676,183.78651428222656
3307,3,nexto_deterministic,True,1,0,nexto,465,3.875,Blue,True,middle,mid,0.0,0,4,0,0,0,0,0,False,-192.6945037841797,109.72917938232422
3308,0,nexto_deterministic,False,0,1,nexto,501,4.175,Blue,False,middle,mid,28.88897705078125,0,13,0,0,0,0,0,False,287.3058166503906,403.84185791015625
3308,1,nexto_deterministic,False,1,0,nexto,1040,8.666666666666666,Orange,True,middle,mid,-28.88897705078125,0,4,0,1,0,0,0,False,-437.81683349609375,287.93212890625
3308,2,nexto_deterministic,True,0,1,nexto,1442,12.016666666666667,Orange,True,middle,mid,-28.88897705078125,8,13,0,1,8,5,3,False,42.135616302490234,221.90724182128906
3308,3,nexto_deterministic,True,1,0,nexto,500,4.166666666666667,Blue,False,middle,mid,28.88897705078125,0,13,0,0,0,0,0,False,288.7128601074219,404.341552734375
3309,0,nexto_deterministic,False,0,1,nexto,1184,9.866666666666667,Blue,True,blue,ground,15.777604103088379,7,4,0,0,7,5,2,False,38.39136505126953,317.7017517089844
3309,1,nexto_deterministic,False,1,0,nexto,826,6.883333333333334,Orange,False,blue,ground,-15.777604103088379,0,6,0,0,0,0,0,False,391.01092529296875,394.2564392089844
3309,2,nexto_deterministic,True,0,1,nexto,826,6.883333333333334,Orange,False,orange,ground,-15.777604103088379,0,72,0,0,0,0,0,False,-232.3276824951172,122.34699249267578
3309,3,nexto_deterministic,True,1,0,nexto,1177,9.808333333333334,Blue,True,orange,ground,15.777604103088379,7,4,0,0,7,5,2,False,283.9259033203125,114.99614715576172
3310,0,nexto_deterministic,False,0,1,nexto,797,6.641666666666667,Blue,True,middle,ground,-13.3333740234375,10,4,0,0,10,9,1,False,790.88232421875,444.7958984375
3310,1,nexto_deterministic,False,1,-1,draw,7200,60.0,Orange,False,middle,ground,13.3333740234375,52,41,0,0,51,45,6,False,0.0,0.0
3310,2,nexto_deterministic,True,0,1,nexto,1116,9.3,Orange,False,middle,ground,13.3333740234375,2,24,0,0,2,1,1,False,749.8363647460938,131.1717071533203
3310,3,nexto_deterministic,True,1,0,nexto,853,7.108333333333333,Blue,True,middle,ground,-13.3333740234375,10,4,0,0,10,9,1,False,421.0086975097656,435.498291015625
3311,0,nexto_deterministic,False,0,1,nexto,1143,9.525,Blue,True,orange,mid,-12.0,2,22,0,0,2,1,1,False,-740.9006958007812,93.5345230102539
3311,1,nexto_deterministic,False,1,0,nexto,2427,20.225,Orange,False,orange,mid,12.0,73,4,0,0,73,72,1,False,176.19813537597656,113.52098846435547
3311,2,nexto_deterministic,True,0,0,rival,2551,21.258333333333333,Orange,False,blue,mid,12.0,48,6,0,0,48,46,2,False,-150.8048858642578,189.523193359375
3311,3,nexto_deterministic,True,1,0,nexto,1152,9.6,Blue,True,blue,mid,-12.0,2,22,0,0,2,1,1,False,-216.9469757080078,126.50395965576172
3312,0,nexto_deterministic,False,0,1,nexto,10,0.08333333333333333,Blue,False,blue,ground,-48.888710021972656,0,0,0,0,0,0,0,False,-751.6798095703125,93.11235809326172
3312,1,nexto_deterministic,False,1,1,rival,10,0.08333333333333333,Orange,True,blue,ground,48.888710021972656,0,0,0,0,0,0,0,False,-751.6798095703125,93.11235809326172
3312,2,nexto_deterministic,True,0,0,rival,10,0.08333333333333333,Orange,True,orange,ground,48.888710021972656,0,0,0,0,0,0,0,False,-751.6798095703125,93.11235809326172
3312,3,nexto_deterministic,True,1,0,nexto,10,0.08333333333333333,Blue,False,orange,ground,-48.888710021972656,0,0,0,0,0,0,0,False,-751.6798095703125,93.11235809326172
3313,0,nexto_deterministic,False,0,1,nexto,1941,16.175,Blue,True,middle,mid,3.111114501953125,9,19,0,0,9,7,2,False,218.49374389648438,212.48638916015625
3313,1,nexto_deterministic,False,1,0,nexto,399,3.325,Orange,False,middle,mid,-3.111114501953125,0,6,0,0,0,0,0,False,296.89385986328125,108.13904571533203
3313,2,nexto_deterministic,True,0,1,nexto,399,3.325,Orange,False,middle,mid,-3.111114501953125,0,6,0,0,0,0,0,False,296.8459167480469,108.13961791992188
3313,3,nexto_deterministic,True,1,0,nexto,1992,16.6,Blue,True,middle,mid,3.111114501953125,9,25,0,0,9,7,2,False,-344.7763671875,195.8565673828125
3314,0,nexto_deterministic,False,0,1,nexto,809,6.741666666666666,Blue,True,orange,ground,57.7779541015625,0,6,0,0,0,0,0,False,-131.7907257080078,99.50746154785156
3314,1,nexto_deterministic,False,1,0,nexto,326,2.716666666666667,Orange,False,orange,ground,-57.7779541015625,0,9,0,0,0,0,0,False,386.7102966308594,423.2956848144531
3314,2,nexto_deterministic,True,0,1,nexto,326,2.716666666666667,Orange,False,blue,ground,-57.7779541015625,0,9,0,0,0,0,0,False,386.7093811035156,423.2940673828125
3314,3,nexto_deterministic,True,1,0,nexto,810,6.75,Blue,True,blue,ground,57.7779541015625,0,6,0,0,0,0,0,False,-134.25265502929688,99.45962524414062
3315,0,nexto_deterministic,False,0,1,nexto,1477,12.308333333333334,Blue,True,middle,ground,8.666580200195312,14,12,0,0,14,9,5,False,150.29544067382812,428.9353332519531
3315,1,nexto_deterministic,False,1,0,nexto,1234,10.283333333333333,Orange,False,middle,ground,-8.666580200195312,2,77,0,0,2,1,1,False,-707.35546875,352.4190673828125
3315,2,nexto_deterministic,True,0,1,nexto,1403,11.691666666666666,Orange,False,middle,ground,-8.666580200195312,2,78,0,0,2,1,1,False,-666.640869140625,276.5492248535156
3315,3,nexto_deterministic,True,1,0,nexto,1503,12.525,Blue,True,middle,ground,8.666580200195312,14,12,0,0,14,8,6,False,478.6687316894531,186.89134216308594
3316,0,nexto_deterministic,False,0,1,nexto,8,0.06666666666666667,Blue,False,blue,mid,-69.77764892578125,0,0,0,0,0,0,0,False,-753.2701416015625,341.9091796875
3316,1,nexto_deterministic,False,1,1,rival,8,0.06666666666666667,Orange,True,blue,mid,69.77764892578125,0,0,0,0,0,0,0,False,-753.2701416015625,341.9091796875
3316,2,nexto_deterministic,True,0,0,rival,8,0.06666666666666667,Orange,True,orange,mid,69.77764892578125,0,0,0,0,0,0,0,False,-753.2701416015625,341.9091796875
3316,3,nexto_deterministic,True,1,0,nexto,8,0.06666666666666667,Blue,False,orange,mid,-69.77764892578125,0,0,0,0,0,0,0,False,-753.2701416015625,341.9091796875
3317,0,nexto_deterministic,False,0,1,nexto,2056,17.133333333333333,Blue,True,blue,mid,-70.9444580078125,5,12,0,0,5,4,1,False,585.9231567382812,96.467529296875
3317,1,nexto_deterministic,False,1,0,nexto,1727,14.391666666666667,Orange,False,blue,mid,70.9444580078125,6,11,0,0,6,3,3,False,-450.8194274902344,118.71640014648438
3317,2,nexto_deterministic,True,0,1,nexto,2510,20.916666666666668,Orange,False,orange,mid,70.9444580078125,8,10,0,0,8,4,4,False,-236.50674438476562,94.2059097290039
3317,3,nexto_deterministic,True,1,0,nexto,1739,14.491666666666667,Blue,True,orange,mid,-70.9444580078125,2,78,0,0,2,1,1,False,-35.85564041137695,153.88600158691406
3318,0,nexto_deterministic,False,0,1,nexto,424,3.533333333333333,Blue,False,blue,ground,58.000213623046875,0,7,0,0,0,0,0,False,-268.4419250488281,291.5631103515625
3318,1,nexto_deterministic,False,1,0,nexto,1198,9.983333333333333,Orange,True,blue,ground,-58.000213623046875,4,40,0,0,4,3,1,False,-459.4866943359375,93.0887222290039
3318,2,nexto_deterministic,True,0,1,nexto,1187,9.891666666666667,Orange,True,orange,ground,-58.000213623046875,4,44,0,0,4,3,1,False,-511.42413330078125,93.14441680908203
3318,3,nexto_deterministic,True,1,0,nexto,424,3.533333333333333,Blue,False,orange,ground,58.000213623046875,0,7,0,0,0,0,0,False,-268.4400329589844,291.56219482421875
3319,0,nexto_deterministic,False,0,1,nexto,2079,17.325,Blue,True,middle,ground,-20.000083923339844,28,20,0,0,28,24,4,False,-100.89543914794922,399.885986328125
3319,1,nexto_deterministic,False,1,0,nexto,292,2.433333333333333,Orange,False,middle,ground,20.000083923339844,0,14,0,0,0,0,0,False,-666.7401123046875,269.32879638671875
3319,2,nexto_deterministic,True,0,1,nexto,292,2.433333333333333,Orange,False,middle,ground,20.000083923339844,0,14,0,0,0,0,0,False,-666.7399291992188,269.3293151855469
3319,3,nexto_deterministic,True,1,0,nexto,1722,14.35,Blue,True,middle,ground,-20.000083923339844,28,20,0,0,28,24,4,False,-709.0440063476562,493.67755126953125
3320,0,nexto_deterministic,False,0,1,nexto,1315,10.958333333333334,Blue,True,middle,ground,-35.5556640625,7,83,0,0,7,5,2,False,61.18348693847656,93.13702392578125
3320,1,nexto_deterministic,False,1,0,nexto,1235,10.291666666666666,Orange,False,middle,ground,35.5556640625,4,35,0,0,4,3,1,False,329.2068786621094,349.3211669921875
3320,2,nexto_deterministic,True,0,1,nexto,2340,19.5,Orange,False,middle,ground,35.5556640625,26,56,0,0,26,21,5,False,-392.234375,101.88127136230469
3320,3,nexto_deterministic,True,1,0,nexto,1601,13.341666666666667,Blue,True,middle,ground,-35.5556640625,8,128,0,0,8,5,3,False,23.931156158447266,93.14775848388672
3321,0,nexto_deterministic,False,0,1,nexto,394,3.283333333333333,Blue,False,blue,mid,-8.666667938232422,0,2,0,0,0,0,0,False,-10.700810432434082,284.4425964355469
3321,1,nexto_deterministic,False,1,0,nexto,1338,11.15,Orange,True,blue,mid,8.666667938232422,0,6,0,0,0,0,0,False,-165.72140502929688,163.16880798339844
3321,2,nexto_deterministic,True,0,1,nexto,1545,12.875,Orange,True,orange,mid,8.666667938232422,0,4,0,0,0,0,0,False,41.000675201416016,416.0574645996094
3321,3,nexto_deterministic,True,1,0,nexto,394,3.283333333333333,Blue,False,orange,mid,-8.666667938232422,0,2,0,0,0,0,0,False,-10.626160621643066,284.46002197265625
3322,0,nexto_deterministic,False,0,1,nexto,1079,8.991666666666667,Blue,True,orange,ground,0.0,29,6,0,0,29,28,1,False,382.4975891113281,92.97539520263672
3322,1,nexto_deterministic,False,1,0,nexto,2437,20.308333333333334,Orange,False,orange,ground,0.0,0,81,0,0,0,0,0,False,45.38330841064453,258.755615234375
3322,2,nexto_deterministic,True,0,1,nexto,3480,29.0,Orange,False,blue,ground,0.0,4,112,0,0,4,2,2,False,-121.7799072265625,216.9945068359375
3322,3,nexto_deterministic,True,1,0,nexto,1079,8.991666666666667,Blue,True,blue,ground,0.0,29,6,0,0,29,28,1,False,383.7353210449219,93.24998474121094
3323,0,nexto_deterministic,False,0,1,nexto,1863,15.525,Blue,True,blue,ground,0.0,2,13,0,0,2,1,1,False,157.85035705566406,93.13853454589844
3323,1,nexto_deterministic,False,1,0,nexto,651,5.425,Orange,False,blue,ground,0.0,0,18,0,0,0,0,0,False,-231.4857635498047,342.26214599609375
3323,2,nexto_deterministic,True,0,1,nexto,651,5.425,Orange,False,orange,ground,0.0,0,18,0,0,0,0,0,False,-232.58763122558594,341.8434143066406
3323,3,nexto_deterministic,True,1,0,nexto,1822,15.183333333333334,Blue,True,orange,ground,0.0,2,10,0,0,2,1,1,False,-355.8417663574219,93.14994812011719
3324,0,nexto_deterministic,False,0,1,nexto,570,4.75,Blue,True,middle,mid,14.166709899902344,0,0,0,0,0,0,0,False,-727.0774536132812,101.95100402832031
3324,1,nexto_deterministic,False,1,1,rival,570,4.75,Orange,False,middle,mid,-14.166709899902344,0,0,0,0,0,0,0,False,-727.0774536132812,101.95100402832031
3324,2,nexto_deterministic,True,0,0,rival,577,4.808333333333334,Orange,False,middle,mid,-14.166709899902344,0,0,0,0,0,0,0,False,-713.486572265625,100.02392578125
3324,3,nexto_deterministic,True,1,0,nexto,577,4.808333333333334,Blue,True,middle,mid,14.166709899902344,0,0,0,0,0,0,0,False,-713.486572265625,100.02392578125
3325,0,nexto_deterministic,False,0,1,nexto,743,6.191666666666666,Blue,True,orange,mid,-36.666778564453125,0,19,0,0,0,0,0,False,-365.0626525878906,93.13331604003906
3325,1,nexto_deterministic,False,1,0,nexto,1007,8.391666666666667,Orange,False,orange,mid,36.666778564453125,2,6,0,0,2,1,1,False,-390.66229248046875,97.24848175048828
3325,2,nexto_deterministic,True,0,1,nexto,1012,8.433333333333334,Orange,False,blue,mid,36.666778564453125,2,5,0,0,2,1,1,False,-295.8111267089844,139.63800048828125
3325,3,nexto_deterministic,True,1,0,nexto,746,6.216666666666667,Blue,True,blue,mid,-36.666778564453125,0,19,0,0,0,0,0,False,-417.6978759765625,93.26457977294922
3326,0,nexto_deterministic,False,0,1,nexto,985,8.208333333333334,Blue,False,orange,mid,-91.111083984375,2,14,0,0,2,1,1,False,-358.2665100097656,179.9689483642578
3326,1,nexto_deterministic,False,1,0,nexto,2073,17.275,Orange,True,orange,mid,91.111083984375,20,24,0,0,20,19,1,False,-337.51397705078125,119.21526336669922
3326,2,nexto_deterministic,True,0,1,nexto,2448,20.4,Orange,True,blue,mid,91.111083984375,76,23,0,0,76,75,1,False,-721.58935546875,93.9064712524414
3326,3,nexto_deterministic,True,1,0,nexto,982,8.183333333333334,Blue,False,blue,mid,-91.111083984375,2,14,0,0,2,0,2,False,-379.53228759765625,183.6482696533203
3327,0,nexto_deterministic,False,0,1,nexto,1119,9.325,Blue,False,middle,ground,35.83344268798828,0,41,0,0,0,0,0,False,-195.40538024902344,539.8291625976562
3327,1,nexto_deterministic,False,1,0,nexto,1534,12.783333333333333,Orange,True,middle,ground,-35.83344268798828,23,36,0,0,23,22,1,False,-117.50836944580078,93.10945892333984
3327,2,nexto_deterministic,True,0,1,nexto,1434,11.95,Orange,True,middle,ground,-35.83344268798828,23,28,0,0,23,22,1,False,-527.011962890625,93.1433334350586
3327,3,nexto_deterministic,True,1,0,nexto,1132,9.433333333333334,Blue,False,middle,ground,35.83344268798828,0,35,0,0,0,0,0,False,-218.82333374023438,263.2698059082031
3328,0,nexto_deterministic,False,0,1,nexto,818,6.816666666666666,Blue,True,blue,mid,32.49978256225586,2,5,0,0,2,1,1,False,247.58148193359375,359.0422058105469
3328,1,nexto_deterministic,False,1,0,nexto,453,3.775,Orange,False,blue,mid,-32.49978256225586,0,10,0,0,0,0,0,False,509.5757751464844,222.91746520996094
3328,2,nexto_deterministic,True,0,1,nexto,453,3.775,Orange,False,orange,mid,-32.49978256225586,0,10,0,0,0,0,0,False,509.4002990722656,222.9178009033203
3328,3,nexto_deterministic,True,1,0,nexto,818,6.816666666666666,Blue,True,orange,mid,32.49978256225586,2,5,0,0,2,1,1,False,253.43507385253906,368.9219055175781
3329,0,nexto_deterministic,False,0,1,nexto,1064,8.866666666666667,Blue,False,orange,high,91.11102294921875,0,6,0,0,0,0,0,False,168.50076293945312,159.31744384765625
3329,1,nexto_deterministic,False,1,0,nexto,2775,23.125,Orange,True,orange,high,-91.11102294921875,10,61,0,0,10,7,3,False,-25.856847763061523,150.72898864746094
3329,2,nexto_deterministic,True,0,1,nexto,1467,12.225,Orange,True,blue,high,-91.11102294921875,6,21,0,0,6,5,1,False,-357.643310546875,231.4127960205078
3329,3,nexto_deterministic,True,1,0,nexto,1069,8.908333333333333,Blue,False,blue,high,91.11102294921875,0,41,0,0,0,0,0,False,234.19505310058594,185.65335083007812
3330,0,nexto_deterministic,False,0,0,rival,408,3.4,Blue,True,orange,mid,63.1109619140625,14,0,0,0,13,13,0,False,716.1795043945312,93.20133972167969
3330,1,nexto_deterministic,False,1,0,nexto,358,2.9833333333333334,Orange,False,orange,mid,-63.1109619140625,0,14,0,0,0,0,0,False,337.30865478515625,386.2207336425781
3330,2,nexto_deterministic,True,0,1,nexto,358,2.9833333333333334,Orange,False,blue,mid,-63.1109619140625,0,14,0,0,0,0,0,False,337.412109375,386.2330627441406
3330,3,nexto_deterministic,True,1,1,rival,408,3.4,Blue,True,blue,mid,63.1109619140625,14,0,0,0,13,13,0,False,716.1724243164062,93.19368743896484
3331,0,nexto_deterministic,False,0,1,nexto,653,5.441666666666666,Blue,False,blue,mid,-52.66658401489258,0,4,0,0,0,0,0,False,539.2266235351562,158.1137237548828
3331,1,nexto_deterministic,False,1,0,nexto,1925,16.041666666666668,Orange,True,blue,mid,52.66658401489258,4,14,0,0,4,3,1,False,-7.12060546875,330.62469482421875
3331,2,nexto_deterministic,True,0,1,nexto,2235,18.625,Orange,True,orange,mid,52.66658401489258,4,38,0,0,4,3,1,False,562.15234375,96.36125183105469
3331,3,nexto_deterministic,True,1,0,nexto,653,5.441666666666666,Blue,False,orange,mid,-52.66658401489258,0,4,0,0,0,0,0,False,539.2796020507812,158.10838317871094
3332,0,nexto_deterministic,False,0,1,nexto,747,6.225,Blue,False,blue,ground,13.555604934692383,0,10,0,0,0,0,0,False,-363.7921447753906,376.88427734375
3332,1,nexto_deterministic,False,1,0,nexto,2096,17.466666666666665,Orange,True,blue,ground,-13.555604934692383,8,25,0,0,8,5,3,False,169.54356384277344,331.9469299316406
3332,2,nexto_deterministic,True,0,1,nexto,2296,19.133333333333333,Orange,True,orange,ground,-13.555604934692383,6,23,0,0,6,4,2,False,-60.991485595703125,155.38751220703125
3332,3,nexto_deterministic,True,1,0,nexto,779,6.491666666666666,Blue,False,orange,ground,13.555604934692383,0,10,0,0,0,0,0,False,-172.10780334472656,456.6947326660156
3333,0,nexto_deterministic,False,0,1,nexto,1465,12.208333333333334,Blue,False,orange,mid,0.0,2,138,0,0,2,1,1,False,477.71661376953125,146.9644317626953
3333,1,nexto_deterministic,False,1,0,nexto,922,7.683333333333334,Orange,True,orange,mid,0.0,0,6,0,1,0,0,0,False,451.68658447265625,313.3274841308594
3333,2,nexto_deterministic,True,0,1,nexto,955,7.958333333333333,Orange,True,blue,mid,0.0,0,8,0,0,0,0,0,False,392.16265869140625,393.98248291015625
3333,3,nexto_deterministic,True,1,0,nexto,2881,24.008333333333333,Blue,False,blue,mid,0.0,6,157,1,0,6,5,1,False,-99.74127960205078,93.14642333984375
3334,0,nexto_deterministic,False,0,0,rival,157,1.3083333333333333,Blue,False,orange,ground,0.0,0,2,0,0,0,0,0,False,378.1352233886719,93.22804260253906
3334,1,nexto_deterministic,False,1,0,nexto,160,1.3333333333333333,Orange,True,orange,ground,0.0,0,0,0,0,0,0,0,False,353.0989685058594,93.15132141113281
3334,2,nexto_deterministic,True,0,1,nexto,160,1.3333333333333333,Orange,True,blue,ground,0.0,0,0,0,0,0,0,0,False,353.0989685058594,93.15132141113281
3334,3,nexto_deterministic,True,1,1,rival,157,1.3083333333333333,Blue,False,blue,ground,0.0,0,2,0,0,0,0,0,False,378.13519287109375,93.22804260253906
3335,0,nexto_deterministic,False,0,1,nexto,2356,19.633333333333333,Blue,True,blue,ground,-10.777847290039062,6,29,0,0,6,4,2,False,-599.5430908203125,423.5640563964844
3335,1,nexto_deterministic,False,1,0,nexto,5947,49.55833333333333,Orange,False,blue,ground,10.777847290039062,82,56,0,0,82,77,5,False,-259.18853759765625,103.30416107177734
3335,2,nexto_deterministic,True,0,1,nexto,924,7.7,Orange,False,orange,ground,10.777847290039062,0,29,0,0,0,0,0,False,463.4100036621094,271.9552917480469
3335,3,nexto_deterministic,True,1,0,nexto,2323,19.358333333333334,Blue,True,orange,ground,-10.777847290039062,6,8,0,0,6,5,1,False,131.25967407226562,317.3904113769531
3336,0,nexto_deterministic,False,0,1,nexto,1582,13.183333333333334,Blue,True,orange,ground,0.0,10,15,0,0,10,8,2,False,-166.52711486816406,93.05648803710938
3336,1,nexto_deterministic,False,1,0,nexto,2318,19.316666666666666,Orange,False,orange,ground,0.0,9,15,0,0,9,7,2,False,628.399658203125,93.13778686523438
3336,2,nexto_deterministic,True,0,1,nexto,424,3.533333333333333,Orange,False,blue,ground,0.0,0,4,0,0,0,0,0,False,-160.92440795898438,419.6952209472656
3336,3,nexto_deterministic,True,1,0,nexto,1310,10.916666666666666,Blue,True,blue,ground,0.0,6,19,0,0,6,2,4,False,603.1666870117188,406.3919982910156
3337,0,nexto_deterministic,False,0,1,nexto,1262,10.516666666666667,Blue,False,blue,mid,-34.444549560546875,21,8,0,0,21,17,4,False,168.4136199951172,137.22970581054688
3337,1,nexto_deterministic,False,1,0,nexto,1461,12.175,Orange,True,blue,mid,34.444549560546875,0,13,0,0,0,0,0,False,607.6014404296875,455.0308837890625
3337,2,nexto_deterministic,True,0,1,nexto,3934,32.78333333333333,Orange,True,orange,mid,34.444549560546875,21,25,0,0,21,19,2,False,121.56861877441406,498.83984375
3337,3,nexto_deterministic,True,1,0,nexto,1248,10.4,Blue,False,orange,mid,-34.444549560546875,13,8,0,0,13,8,5,False,93.85298156738281,149.16322326660156
3338,0,nexto_deterministic,False,0,1,nexto,1100,9.166666666666666,Blue,True,blue,ground,0.0,6,32,0,0,6,5,1,False,-431.3181457519531,257.9056396484375
