checkpoint,opponent,world,starting_layout,rival_side,termination,winner,duration_ticks,rival_touches,opponent_touches,first_toucher,rival_saves,opponent_saves,rival_airborne_touches,opponent_airborne_touches,rival_flips,opponent_flips,rival_wavedash_candidate_events,opponent_wavedash_candidate_events,rival_double_dash_candidate_events,opponent_double_dash_candidate_events
plus_120,Wisp,203,0,Orange,goal,Rival,556,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,204,1,Orange,hard_time,None,5400,3,10,Rival,0,0,2,6,17,9,1,1,0,0
plus_120,Wisp,205,2,Orange,goal,Rival,516,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,206,3,Orange,goal,Rival,484,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,207,4,Orange,goal,Wisp,1672,5,7,Rival,0,0,4,7,7,4,0,0,0,0
plus_120,Wisp,208,0,Orange,goal,Rival,508,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,209,1,Orange,goal,Rival,492,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,210,2,Orange,goal,Rival,500,1,0,Rival,0,0,1,0,2,3,1,0,0,0
plus_120,Wisp,211,3,Orange,goal,Rival,496,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,212,4,Orange,goal,Wisp,3676,5,9,Rival,0,1,5,6,13,11,0,0,0,0
plus_120,Wisp,213,0,Orange,goal,Rival,560,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_120,Wisp,214,1,Orange,goal,Rival,504,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,215,2,Orange,goal,Rival,488,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,216,3,Orange,goal,Rival,484,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,217,4,Orange,goal,Wisp,1640,3,4,Rival,0,0,3,4,7,7,0,0,0,0
plus_120,Wisp,218,0,Orange,goal,Rival,560,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,219,1,Orange,goal,Rival,468,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,220,2,Orange,goal,Rival,492,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,221,3,Orange,hard_time,None,5400,2,8,Rival,0,0,2,7,16,15,0,0,0,0
plus_120,Wisp,222,4,Orange,goal,Wisp,2944,6,12,Rival,0,0,6,7,10,8,0,1,0,0
